anschrift_vor_google;anschrift_google;google_status;partial_match
am friedrichshain 11, 10407 berlin;Am Friedrichshain 11, 10407 Berlin-Bezirk Pankow, Deutschland;OK;False
neue schönhauser strasse 2, 10178 berlin;Neue Schönhauser Str. 2, 10178 Berlin, Deutschland;OK;False
oranienstrasse 183/184, 10999 berlin;Oranienhof, Oranienstraße 183-184, 10999 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
berliner allee 311, 13088 berlin;Berliner Allee 311, 13088 Berlin, Deutschland;OK;False
grünauer strasse 201-209, 12557 berlin;Grünauer Str. 201-209, 12557 Berlin, Deutschland;OK;False
wiesenweg 11a, 10365 berlin;Wiesenweg 11A, 10365 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
gustav-krone-strasse 8, 14167 berlin;Gustav-Krone-Straße 8, 14167 Berlin, Deutschland;OK;False
köllnische strasse 68, 12439 berlin;Köllnische Str. 68, 12439 Berlin, Deutschland;OK;False
husemannstrasse 12, 10435 berlin;Husemannstraße 12, 10435 Berlin-Bezirk Pankow, Deutschland;OK;False
zionskirchstrasse 49, 10119 berlin;Zionskirchstraße 49, 10119 Berlin, Deutschland;OK;False
zum heckeshorn 33, haus 2, 14109 berlin;Zum Heckeshorn 33/Haus 2, 14109 Berlin, Deutschland;OK;False
rabenstrasse 41, 13505 berlin;Rabenstraße 41, 13505 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
majakowskiring 13, 13156 berlin;Majakowskiring 13, 13156 Berlin-Bezirk Pankow, Deutschland;OK;False
choriner strasse 25, 10435 berlin;Choriner Str. 25, 10435 Berlin-Bezirk Pankow, Deutschland;OK;False
nesselweg 11a, 13158 berlin;Nesselweg 11a, 13158 Berlin, Deutschland;OK;False
mansfelder strasse 37, 10709 berlin;Mansfelder Str. 37, 10709 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
lindenthaler allee 14-16, 14163 berlin;Lindenthaler Allee 14 - 16, 14163 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
lindenthaler allee 14, 14163 berlin;Lindenthaler Allee 14, 14163 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
taborstrasse 21, 10997 berlin;Taborstraße 21, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
neukladower allee 1, 14089 berlin;Neukladower Allee 1, 14089 Berlin-Bezirk Spandau, Deutschland;OK;False
neukladower allee 1 , 14089 berlin;Neukladower Allee 1, 14089 Berlin-Bezirk Spandau, Deutschland;OK;False
bruno-bürgel-weg 9, 12439 berlin;Bruno-Bürgel-Weg 9, 12439 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
bruno-bürgel-weg 9 , 12439 berlin;Bruno-Bürgel-Weg 9, 12439 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
bruno-brügel-weg 9, 12439 berlin;Bruno-Bürgel-Weg 9, 12439 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
boxberger strasse 3, 12681 berlin;Boxberger Str. 3, 12681 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
boxhagener strasse 15, 10245 berlin;Boxhagener Str. 15, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
alt heiligensee 112, 13503 berlin;Alt-Heiligensee 112, 13503 Berlin, Deutschland;OK;False
buschiner strasse 25 b, 12683 berlin;Buschiner Str. 25B, 12683 Berlin, Deutschland;OK;False
buschiner strasse 25b, 12683 berlin;Buschiner Str. 25B, 12683 Berlin, Deutschland;OK;False
fontanestrasse 14, 16356 ahrensfelde;Fontanestraße 14, 16356 Ahrensfelde, Deutschland;OK;False
winterfeldtstrasse 21 c/o hub:raum, 10781 berlin;Winterfeldtstraße 21, 10781 Berlin, Deutschland;OK;False
motzener strasse 25, 12277 berlin;Motzener Str. 25, 12277 Berlin, Deutschland;OK;False
chausseestrasse 46, 14109 berlin;Chausseestraße 46, 14109 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
zum heckeshorn 36, 14109 berlin;Zum Heckeshorn 36, 14109 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
rummelsburger strasse 33e, 10315 berlin;Rummelsburger Str. 33E, 10315 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
alt-biesdorf 11, 12683 berlin;Alt-Biesdorf 11, 12683 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
alter wandrahm 14, 20457 hamburg;Alter Wandrahm 14, 20457 Hamburg, Deutschland;OK;False
fennpfuhlweg 53, 13059 berlin;Fennpfuhlweg 53, 13059 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
kreuzstrasse4, 13187 berlin;13187 Berlin-Bezirk Pankow, Deutschland;OK;True
boxhagener strasse 114, 10245 berlin;Boxhagener Str. 114, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
hanns-braun-strasse , 10418 berlin;Hanns-Braun-Straße, Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
hanns-braun-strasse , 10424 berlin;Hanns-Braun-Straße, Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
hanns-braun-strasse 27, 14053 berlin;Hanns-Braun-Straße 27, 14053 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
germaniastrasse 143, 12099 berlin;Germaniastraße 143, 12099 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
rennbahnstrasse 86, 13086 berlin;Rennbahnstraße 86, 13086 Berlin-Bezirk Pankow, Deutschland;OK;False
siedlung am fliess 1-5, 13507 berlin;Siedlung am Fließ 1, 13507 Berlin, Deutschland;OK;False
hennigsdorfer strasse 87-89, 13503 berlin;Hennigsdorfer Str. 87, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
kurzebracker weg 58, 13503 berlin;Kurzebracker Weg 58, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
wilmersdorfer strasse 8a, 10585 berlin;Wilmersdorfer Str. 8 A, 10585 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
wilmersdorfer strasse 8 a, 10585 berlin;Wilmersdorfer Str. 8 A, 10585 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
postfach 220 007, 14089 berlin;14089 Berlin-Bezirk Spandau, Deutschland;OK;True
breite strasse 49, 14199 berlin;Breite Str. 49, 14199 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
kufsteiner strasse, 82, 10825 berlin;Kufsteiner Str. 82, 10825 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
kufsteiner strasse 82, 10825 berlin;Kufsteiner Str. 82, 10825 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
regattastrasse 267-275, 12527 berlin;Regattastraße 267, 12527 Berlin, Deutschland;OK;False
wolfener strasse 32-34, haus k, 12681 berlin;Wolfener Str. 32-34/K, 12681 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
c/o motionlab ml gmbh bouchéstrasse 12 / halle 20, 12435 berlin;Bouchéstraße 12/Halle 20, 12435 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;True
urbanstrasse 64, hinterhof, 10967 berlin;Urbanstraße 64, 10967 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
urbanstrasse 64 (hinterhof), 10967 berlin;Urbanstraße 64, 10967 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
c/o humboldt innovation gmbh, luisenstrasse 53, 10117 berlin;Ziegelstraße 30, 10117 Berlin, Deutschland;OK;True
mariendorfer damm 1 c/o drivery, 12099 berlin;Mariendorfer Damm 1, 12099 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
hosemannstrasse 16, 10409 berlin;Hosemannstraße 16, 10409 Berlin-Bezirk Pankow, Deutschland;OK;False
dircksenstrasse 38, 13086 berlin;Dircksenstraße 38, 10178 Berlin, Deutschland;OK;False
dircksenstrasse 38, 10178 berlin;Dircksenstraße 38, 10178 Berlin, Deutschland;OK;False
lorenzweg 5 , 12099 berlin;Lorenzweg 5, 12099 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
hasenheide 9, 10967 berlin;Hasenheide 9, 10967 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
hasenheide 9, gewerbehof, aufgang 1, 10967 berlin;Hasenheide 9, 10967 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;True
leuschnerdamm 19, 10999 berlin;Leuschnerdamm 19, 10999 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
c/o scaling spaces, haus f, cuvrystrasse 53, 10997 berlin;Cuvrystraße 53/Haus F, 10997 Berlin, Deutschland;OK;True
karlsruher strasse 23, 10117 berlin;Karlsruher Str. 23, 10711 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
karlsruher strasse 23, 10711 berlin;Karlsruher Str. 23, 10711 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
kurfürstenstrasse 31 - 32, 10785 berlin;Kurfürstenstraße 31/32, 10785 Berlin, Deutschland;OK;False
kurfürstenstrasse 31-32, 10785 berlin;Kurfürstenstraße 31-32, 10785 Berlin, Deutschland;OK;False
unter den linden 17, 10117 berlin;Unter den Linden 17, 10117 Berlin, Deutschland;OK;False
sredzkistrasse 65, 10405 berlin;Sredzkistraße 65, 10405 Berlin-Bezirk Pankow, Deutschland;OK;False
mainzer strasse 44, 12053 berlin;Mainzer Str. 44, 12053 Berlin-Bezirk Neukölln, Deutschland;OK;False
karl-marx.platz 12, 12043 berlin;Karl-Marx-Platz 12, 12043 Berlin-Bezirk Neukölln, Deutschland;OK;False
postfach 61 02 54, 10924 berlin;Berlin, Deutschland;OK;True
karl-marx-platz 12, 12043 berlin;Karl-Marx-Platz 12, 12043 Berlin-Bezirk Neukölln, Deutschland;OK;False
giesebrechtstrasse 19, 10629 berlin;Giesebrechtstraße 19, 10629 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
herzbergstrasse 122-123, 10365 berlin;Herzbergstraße 122, 10365 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
alt stralau 19, 10245 berlin;Alt-Stralau 19, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
wolfener strasse 32 - 34 / haus h, 12681 berlin;Wolfener Str. 32/34 haus h, 12681 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
wolfener strasse 32-34 / haus h, 12681 berlin;Wolfener Str. 32-34/Haus H, 12681 Berlin, Deutschland;OK;False
kohlfurter strasse 41/43, 10999 berlin;Regina-Jonas-Str. 41- 43, 10999 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
prinzenstrasse 104, 10969 berlin;Prinzenstraße 104, 10969 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
pohlstrasse 28, 10785 berlin;Pohlstraße 28, 10785 Berlin, Deutschland;OK;False
muskauer strasse 46, 10997 berlin;Muskauer Str. 46, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
amendestrasse 107, 13409 berlin;Amendestraße 107, 13409 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
malplaquetstrasse 37, 13347 berlin;Malplaquetstraße 37, 13347 Berlin, Deutschland;OK;False
malplaquetstrasse 37 , 13347 berlin;Malplaquetstraße 37, 13347 Berlin, Deutschland;OK;False
hussitenstrasse 24, 13355 berlin;Hussitenstraße 24, 13355 Berlin, Deutschland;OK;False
putbusser strasse 28, 13355 berlin;Putbusser Str. 28, 13355 Berlin, Deutschland;OK;False
an der kolonnade 11-13, 10117 berlin;An d. Kolonnade 11-13, 10117 Berlin, Deutschland;OK;False
ahornstrasse 18, 14163 berlin;Ahornstraße 18, 14163 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
novalisstrasse 7, 10115 berlin;Novalisstraße 7, 10115 Berlin, Deutschland;OK;False
kleinmachnower weg 9-11, 14165 berlin;Kleinmachnower Weg 9-11, 14165 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
jahnstrasse 37-39, 12347 berlin;Jahnstraße 37-39, 12347 Berlin-Bezirk Neukölln, Deutschland;OK;False
mehlitzstrasse 7, 10715 berlin;Mehlitzstraße 7, 10715 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
beusselstrasse 44 n - q, 10553 berlin;Beusselstraße 44, 10553 Berlin, Deutschland;OK;True
sonnenallee 224 c, 12059 berlin;Sonnenallee 224C, 12059 Berlin-Bezirk Neukölln, Deutschland;OK;False
tassostrasse 17, 13086 berlin;Tassostraße 17, 13086 Berlin-Bezirk Pankow, Deutschland;OK;False
rinntaler steig 18, 12559 berlin;Rinntaler Steig 18, 12559 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
gottlieb-dunkel-strasse 50-52 halle 2 teil 1, 12099 berlin;Gottlieb-Dunkel-Straße 50-52, 12099 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;True
dennewitzstrasse 42, 10785 berlin;Dennewitzstraße 42, 10785 Berlin, Deutschland;OK;False
hoheluftchaussee 95, 20253 hamburg;Hoheluftchaussee 95, 20253 Hamburg-Eimsbüttel, Deutschland;OK;False
lübarser strasse 13, 13435 berlin;Lübarser Str. 13, 13435 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
landsberger allee 270, 10367 berlin;Landsberger Allee 270, 10367 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
ragazer strasse 2, 13407 berlin;Ragazer Str. 2, 13407 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
breite strasse 39b, 13187 berlin;Breite Str. 39B, 13187 Berlin-Bezirk Pankow, Deutschland;OK;False
blücherstrasse 65a, 10961 berlin;Blücherstraße 65A, 10961 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
gleditschstrasse 42, 10781 berlin;Gleditschstraße 42, 10781 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
laehrstrasse 22, 14165 berlin;Laehrstraße 22, 14165 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
nürnberger strasse 8, 10787 berlin;Nürnberger Str. 8, 10787 Berlin, Deutschland;OK;False
dietzgenstrasse 46, 13156 berlin;Dietzgenstraße 46, 13156 Berlin-Bezirk Pankow, Deutschland;OK;False
roter-turm-platz 9a, 81371 münchen;Roter-Turm-Platz 9A, 81371 München-Sendling, Deutschland;OK;False
elcknerplatz 8 (c/o saturn), 12555 berlin;Elcknerpl. 8, 12555 Berlin, Deutschland;OK;False
boxhagener strasse 15-16, 10245 berlin;Boxhagener Str. 15-16, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
paradiesstrasse 206, 12526 berlin;Paradiesstraße 206, 12526 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
wilhelmine-gemberg weg 6, 10179 berlin;Wilhelmine-Gemberg-Weg 6, 10179 Berlin, Deutschland;OK;False
münchener strasse 3, 10777 berlin;Münchener Str. 3, 10777 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
carl-scheele-strasse 12, 12489 berlin;Carl-Scheele-Straße 12, 12489 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
freiheit 12a/b, 12555 berlin;Freiheit 12A/b, 12555 Berlin, Deutschland;OK;False
oderstrasse 188, 12051 berlin;Oderstraße 188, 12051 Berlin, Deutschland;OK;False
bundesallee 48b-50, 10715 berlin;Bundesallee 48b-50, 10715 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
postfach 64 02 40, 10048 berlin;Berlin, Deutschland;OK;True
seddiner strasse 5, 10315 berlin;Seddiner Str. 5, 10315 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
elfriede-tygör-strasse 4, 10319 berlin;Elfriede-Tygör-Straße 4, 10319 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
budapester strasse 43, 10787 berlin;Budapester Str. 43, 10787 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
clayallee 225 b, 14195 berlin;Clayallee 225 B, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
königstrasse 48a, 14109 berlin;Königstraße 48a, 14109 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
christinenstrasse 18 - 19, 10119 berlin;Christinenstraße 18/19, 10119 Berlin-Bezirk Pankow, Deutschland;OK;False
christinenstrasse 18-19, 10199 berlin;Christinenstraße 18-19, 10119 Berlin-Bezirk Pankow, Deutschland;OK;False
christinenstrasse 18-19, 10785 berlin;Christinenstraße 18-19, 10119 Berlin-Bezirk Pankow, Deutschland;OK;False
marzahner chaussee 206, 12681 berlin;Marzahner Ch 206, 12681 Berlin, Deutschland;OK;False
oberseestrasse 27, 13503 berlin;Oberseestraße 27, 13053 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
oberseestrasse 27, c/o sina päske, 13053 berlin;Oberseestraße 27/c o, 13053 Berlin-Bezirk Lichtenberg, Deutschland;OK;True
oberseestrasse 27, 13053 berlin;Oberseestraße 27, 13053 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
laehrstrasse 26, 14165 potsdam;Laehrstraße 26, 14165 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
görlitzer strasse 33, 10997 berlin;Görlitzer Str. 33, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
c/o georg wecken, torstrasse 195, 10115 berlin;Torstraße 195, 10115 Berlin, Deutschland;OK;True
köpenicker chaussee 4, 10317 berlin;Köpenicker Ch 4, 10317 Berlin, Deutschland;OK;False
berliner allee 62-66, 13088 berlin;Berliner Allee 62-66, 13088 Berlin-Bezirk Pankow, Deutschland;OK;False
gneisenaustrasse 57, 10961 berlin;Gneisenaustraße 57, 10961 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
wangenheimstrasse 25, 14193 berlin;Wangenheimstraße 25, 14193 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
radickestrasse 48, 12489 berlin;Radickestraße 48, 12489 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
grosse-leege-strasse 97 - 98, 13055 berlin;Große-Leege-Straße 97/98, 13055 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
wrangelstrasse 5, 10997 berlin;Wrangelstraße 5, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
am borsigturm 40, 10249 berlin;Am Borsigturm 40, 13507 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
moosdorfstrasse 1, 12435 berlin;Moosdorfstraße 1, 12435 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
weisestrasse 24, 12049 berlin;Weisestraße 24, 12049 Berlin-Bezirk Neukölln, Deutschland;OK;False
buttmannstrasse 19, 13357 berlin;Buttmannstraße 19, 13357 Berlin, Deutschland;OK;False
bornitzstrasse 73-75, 10365 berlin;Bornitzstraße 73-75, 10365 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
finowstrasse 10 , 10247 berlin;Finowstraße 10, 10247 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
brunnenstrasse 191, 10119 berlin;Brunnenstraße 191, 10119 Berlin, Deutschland;OK;False
wriezener strasse 10-11, 13359 berlin;Wriezener Str. 10-11, 13359 Berlin, Deutschland;OK;False
wriezener strasse 10 - 11, 13359 berlin;Wriezener Str. 10/11, 13359 Berlin, Deutschland;OK;False
wriezener strasse . 10-11, 13359 berlin;Wriezener Str. 10-11, 13359 Berlin, Deutschland;OK;False
kurze strasse 3, 12167 berlin;Kurze Str. 3, 12167 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
dürerstrasse 6a, 12203 berlin;Dürerstraße 6A, 12203 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
breite strasse 23, 13597 berlin;Breite Str. 23, 13597 Berlin-Bezirk Spandau, Deutschland;OK;False
rohdestrasse 17, 12099 berlin;Rohdestraße 17, 12099 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
genter strasse 18, 13353 berlin;Genter Str. 18, 13353 Berlin, Deutschland;OK;False
hohensteiner strasse 6-12, 14197 berlin;Hohensteiner Str. 6-12, 14197 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
wallotstrasse 4, 14193 berlin;Wallotstraße 4, 14193 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
kurfürstendamm 50, 10707 berlin;Kurfürstendamm 50, 10707 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
paul-robeson-strasse 8 ii, 10439 berlin;Paul-Robeson-Straße 8, 10439 Berlin-Bezirk Pankow, Deutschland;OK;True
havelberger strasse 18, 10559 berlin;Havelberger Str. 18, 10559 Berlin, Deutschland;OK;False
liebensteinstrasse 8, 14195 berlin;Liebensteinstraße 8, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
wagner-régeny-strasse 14, 12489 berlin;Wagner-Régeny-Straße 14, 12489 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
marienstrasse 23 , 14532 stahnsdorf;Marienstraße 23, 14532 Stahnsdorf-Güterfelde, Deutschland;OK;False
josef-orlopp-strasse 92 - 106, 10365 berlin;Josef-Orlopp-Straße 92/106, 10365 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
josef-orlopp-strasse 92-106, 10365 berlin;Josef-Orlopp-Straße 92-106, 10365 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
goltzstrasse 23, 10781 berlin;Goltzstraße 23, 10781 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
crellestrasse 34, 10827 berlin;Crellestraße 34, 10827 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
möllendorffstrasse 48, 10367 berlin;Möllendorffstraße 48, 10367 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
möllendorfstrasse 48, 10367 berlin;Möllendorffstraße 48, 10367 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
helene-weigel-platz 6, 12681 berlin;Helene-Weigel-Platz 6, 12681 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
helene- weigel- platz 6, 12681 berlin;Helene-Weigel-Platz 6, 12681 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
helene?weigel?platz 6, 12681 berlin;Helene-Weigel-Platz 6, 12681 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
müllerstrasse 14a, 13353 berlin;Müllerstraße 14 a, 13353 Berlin, Deutschland;OK;False
müllerstrasse 14 a, 13353 berlin;Müllerstraße 14 a, 13353 Berlin, Deutschland;OK;False
oranienstrasse 32, 10999 berlin;Oranienstraße 32, 10999 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
weitlingstrasse 43, 10317 berlin;Weitlingstraße 43, 10317 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
robert-siewert-strasse 24, 10318 berlin;Robert-Siewert-Straße 24, 10318 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
naumannstrasse 17, 10829 berlin;Naumannstraße 17, 10829 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
bernadottestrasse 6, 14193 berlin;Bernadottestraße 6, 14193 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
an der urania 15, 10787 berlin;An d. Urania 15, 10787 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
oberlandstrasse 26-35 haus 2, 12099 berlin;Atelier Gardens Haus 4, Oberlandstraße 26-35/2.OG, 12099 Berlin, Deutschland;OK;False
berliner strasse 82, 13189 berlin;Berliner Str. 82, 13189 Berlin-Bezirk Pankow, Deutschland;OK;False
buchholzer strasse 64 a, 13156 berlin;Buchholzer Str. 64a, 13156 Berlin-Bezirk Pankow, Deutschland;OK;False
buchholzer strasse 64a, 13156 berlin;Buchholzer Str. 64a, 13156 Berlin-Bezirk Pankow, Deutschland;OK;False
wallstrasse 58/59, 10179 berlin;Wallstraße 58-59, 10179 Berlin, Deutschland;OK;False
charlottenstrasse 80, 10117 berlin;Charlottenstraße 80, 10117 Berlin, Deutschland;OK;False
wallotstrasse 19, 14193 berlin;Wallotstraße 19, 14193 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
